id,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3000,15636407,619,France,Male,33,8,88915.85,1,0,0,123846.07,0
3001,15795878,679,Spain,Male,36,5,0,2,1,1,151481.86,0
3002,15780989,581,France,Male,39,4,68423.89,1,1,0,77965.44,0
3003,15641690,598,France,Male,29,10,0,2,0,1,170638.98,0
3004,15750867,722,France,Male,32,6,0,2,1,0,129935.53,0
3005,15715750,734,France,Male,47,6,0,1,1,1,124532.9,1
3006,15750772,659,France,Female,49,6,0,1,1,0,168023.6,1
3007,15731117,677,France,Male,25,5,0,2,1,0,137739.02,0
3008,15572361,644,Germany,Female,38,4,153537.6,2,1,1,156537.6,0
3009,15743016,633,Spain,Male,29,7,0,2,1,0,175380.77,0
3010,15589435,628,Spain,Male,30,2,0,2,1,0,176692.65,0
3011,15585249,643,France,Female,34,7,127864.4,1,1,0,65864.4,0
3012,15583353,646,Spain,Male,47,9,98862.54,1,0,1,167033.83,1
3013,15594720,697,Spain,Female,70,3,0,1,0,1,140780.8,1
3014,15796790,732,France,Male,55,5,0,1,1,0,82647.65,1
3015,15659937,735,Spain,Male,32,7,0,2,1,1,142963.31,0
3016,15681402,823,France,Female,40,5,0,2,1,1,103713.93,0
3017,15651460,489,France,Male,23,7,95560.04,1,1,1,155853.64,0
3018,15763665,613,Germany,Female,54,1,131441.51,1,0,0,88852.15,1
3019,15611579,732,Spain,Female,38,4,154776.42,1,1,1,96444.88,0
3020,15683544,632,France,Male,30,5,0,2,1,0,131807.14,0
3021,15702968,841,France,Female,34,1,0,2,1,1,47795.43,0
3023,15750243,691,France,Female,51,8,0,1,1,0,179351.89,1
3025,15583718,746,Germany,Male,37,6,127545.94,1,1,1,160523.33,0
3026,15776844,714,France,Male,33,5,144961.97,1,1,1,157891.86,0
3027,15603088,684,France,Female,34,1,0,2,0,0,123982.14,0
3030,15751175,629,France,Female,42,9,123378.2,2,1,0,143393.24,0
3031,15594786,730,France,Male,33,8,125785.23,1,1,1,119059.13,0
3032,15671336,729,Germany,Female,31,1,118588.83,1,1,0,136028.97,1
3033,15605968,619,Germany,Male,34,0,111723.08,1,1,1,137079.86,0
3034,15642710,707,Germany,Female,29,2,131778.66,1,1,1,49671.78,0
3035,15644765,581,France,Male,37,4,0,2,1,1,183656.12,0
3036,15711299,752,France,Male,41,7,0,1,1,0,161579.85,0
3037,15586069,585,Germany,Female,53,6,138162.41,1,0,0,149188.41,1
3038,15752626,703,France,Male,32,4,0,2,0,1,99828.45,0
3039,15748589,686,Germany,Female,44,6,99836.47,2,0,1,175853.64,0
3040,15642709,721,France,Male,24,4,0,2,1,0,146723.72,0
3041,15792388,733,France,Female,41,2,0,2,1,1,122547.58,0
3042,15771442,605,France,Female,34,4,0,1,1,0,136329.96,0
3043,15654975,738,Germany,Male,29,1,121263.62,1,1,1,137898.57,0
3044,15791114,696,Spain,Male,39,4,0,2,0,0,93629.66,0
3045,15591822,795,France,Female,38,8,0,2,1,1,80701.72,0
3046,15697574,559,France,Male,31,4,0,2,1,0,100403.05,0
3047,15607098,706,Germany,Female,27,8,85915.52,2,0,0,184524.74,1
3048,15806360,671,Germany,Female,33,5,130170.82,2,1,0,136863.27,0
3049,15596962,584,Spain,Male,31,9,0,2,1,0,133535.91,0
3050,15691119,493,France,Male,45,1,121532.17,1,1,1,72873.33,0
3051,15594862,646,France,Female,29,2,0,2,0,1,141023.01,0
3052,15656937,565,Spain,Female,46,2,186796.37,1,0,0,38596.34,1
3053,15676958,535,France,Male,35,2,104796.54,1,1,0,143882.25,1
3054,15608845,727,Spain,Female,40,3,0,1,1,1,145936.81,1
3055,15642545,633,Spain,Male,29,9,0,2,1,1,175743.92,0
3056,15594576,705,Spain,Male,35,8,0,2,1,0,151648.66,0
3057,15596962,684,Spain,Male,31,1,150900.29,1,1,0,95625.03,0
3059,15723654,619,France,Male,31,9,0,2,1,0,109127.54,0
3060,15738018,622,France,Female,33,1,171770.55,1,1,1,114775.53,0
3061,15731751,652,France,Male,40,1,0,2,1,0,113581.85,0
3062,15723685,584,France,Male,49,9,134980.74,1,0,0,53630.9,1
3063,15751137,619,Germany,Female,39,0,86911.8,1,1,1,180890.4,0
3064,15600992,755,Spain,Male,45,3,0,1,0,1,62002.04,1
3065,15580146,571,France,Male,33,4,0,2,1,0,141706.43,0
3066,15649078,667,Germany,Male,38,4,91612.91,2,1,1,169203.51,0
3067,15806945,634,Germany,Female,35,4,105922.92,1,1,0,142913.99,1
3068,15603925,678,Germany,Female,49,0,150490.32,1,1,1,86022.09,1
3069,15662494,711,France,Male,35,9,0,2,1,1,49833.5,0
3070,15691787,706,Spain,Female,33,6,0,1,1,1,130379.5,0
3071,15734886,611,France,Female,63,2,0,2,1,1,91673.6,0
3072,15685653,647,France,Male,36,6,0,2,0,1,122449.15,0
3073,15658258,590,France,Female,32,8,0,2,1,0,113048.79,0
3074,15578878,755,France,Female,34,2,90425.15,1,1,1,144870.28,0
3075,15648067,611,Germany,Female,31,3,121528.65,2,1,0,66825.33,0
3076,15589428,556,France,Male,38,8,0,2,1,1,135655.29,0
3077,15770405,562,France,Male,37,2,0,1,1,1,100015.79,0
3078,15645029,709,France,Female,55,8,0,1,1,0,164039.51,1
3080,15585853,619,France,Female,27,7,0,2,1,1,140173.17,0
3081,15635388,573,Spain,Male,34,4,0,2,1,0,53445.17,0
3083,15785831,645,France,Female,46,2,0,1,1,0,166677.35,1
3084,15673055,694,France,Female,32,9,0,1,1,0,114442.66,0
3085,15579207,646,Germany,Male,31,9,135919.37,1,1,1,81622.52,0
3086,15766172,535,Spain,Female,54,6,134590.21,1,0,1,46774.94,0
3088,15682356,594,Germany,Male,27,9,103033.83,1,1,0,141896.74,1
3089,15795129,604,France,Male,26,2,0,2,1,1,115950.96,0
3090,15578835,678,France,Male,48,9,0,1,1,1,25482.62,0
3091,15747647,641,France,Male,29,7,143390.51,1,1,0,157567.37,0
3092,15790355,627,France,Female,36,6,0,2,0,0,173870.59,0
3093,15567897,754,France,Male,37,6,0,2,0,1,92887.06,0
3095,15653595,605,Germany,Female,44,8,139840.36,1,1,1,184524.74,1
3096,15742408,828,France,Female,37,2,0,2,1,0,77830.36,0
3097,15574324,637,Germany,Female,32,9,127706.33,1,1,1,173792.77,0
3098,15795290,725,France,Female,43,3,0,2,1,1,136521.82,0
3099,15579969,651,France,Male,37,2,0,2,1,1,126726.33,0
3102,15789560,656,Spain,Male,31,2,0,2,1,0,157873.55,0
3103,15807989,634,Germany,Female,49,7,100194.44,1,1,0,113089.43,1
3104,15596962,731,Spain,Male,29,1,0,2,0,1,80425.65,0
3105,15652667,662,France,Male,34,5,0,2,1,1,145764.4,0
3106,15672933,559,Germany,Male,48,8,122552.34,3,1,0,187905.12,1
3107,15716085,652,Germany,Female,56,9,147813.07,2,1,1,182531.74,0
3108,15752508,473,France,Male,33,5,0,1,1,0,87822.14,1
3109,15789055,689,France,Male,35,5,123331.36,1,1,1,40980.87,0
3110,15681671,645,Germany,Male,37,3,122726.56,1,1,0,176678.72,1
3111,15807909,572,France,Female,27,2,0,2,1,0,70563.9,0
3113,15693522,641,Spain,Female,35,2,174852.89,1,1,1,147822.81,0
3114,15802809,579,France,Female,33,6,0,1,1,0,100015.79,1
3115,15768367,632,France,Male,28,8,0,2,1,1,126511.94,0
3116,15777784,686,France,Female,42,2,0,2,1,0,47247.56,0
3118,15671139,719,France,Male,29,0,0,2,1,0,141175.18,0
3119,15664720,588,France,Female,44,1,0,2,1,1,121592.5,0
3120,15646091,678,Spain,Male,35,7,104498.79,1,1,1,70548.96,0
3121,15782311,719,France,Male,41,4,0,2,1,1,149814.68,0
3122,15808849,718,France,Male,32,8,0,2,1,0,54926.51,0
3123,15702483,645,France,Female,29,0,0,1,1,1,164549.74,0
3124,15782758,775,Germany,Male,29,2,122088.67,2,1,0,143980.29,0
3126,15633141,715,France,Male,38,4,0,2,1,0,120531.31,0
3127,15632669,839,France,Male,43,2,0,2,1,1,64771.61,0
3128,15647898,556,Spain,Male,41,2,0,2,1,1,182960.46,0
3129,15604544,550,Germany,Male,30,4,106687.76,1,1,1,136079.64,0
3130,15576550,668,France,Female,46,3,0,1,1,0,187926.3,1
3131,15617304,590,Germany,Female,48,0,135870.01,1,1,0,176921,1
3132,15609510,521,France,Male,42,6,0,2,1,1,153064.87,0
3133,15737408,647,France,Male,43,3,0,2,1,0,75578.67,0
3134,15762745,646,France,Male,32,5,137844.08,1,1,0,137037.97,0
3135,15653776,806,France,Male,30,3,0,2,1,0,129964.94,0
3136,15592773,762,France,Male,35,9,0,2,1,0,168816.22,0
3137,15753362,652,France,Female,43,0,146301.31,1,1,0,108543.21,1
3138,15771543,701,France,Male,45,10,133550.67,1,0,0,111879.21,1
3140,15678944,528,France,Male,40,4,0,1,1,1,89891.4,1
3141,15692406,613,Spain,Male,42,1,0,1,1,1,174098.28,0
3142,15683977,498,France,Male,50,10,0,2,1,1,183980.56,0
3144,15619340,613,France,Male,36,8,0,1,1,0,91565.25,0
3145,15594594,753,Germany,Male,40,1,116822.7,2,0,1,105886.85,0
3146,15658852,654,Spain,Male,32,7,144855.34,1,1,0,170563.53,1
3147,15727490,472,Spain,Female,46,9,176024.05,1,0,1,163563.07,0
3148,15626679,696,France,Female,33,8,0,2,1,0,53667.08,0
3149,15629338,615,Germany,Female,38,7,122313.71,3,1,1,145936.81,1
3150,15678886,681,Spain,Female,47,2,0,2,1,0,8991.17,0
3151,15750121,615,Spain,Male,38,2,0,2,1,1,73371.65,0
3152,15673952,583,Spain,Male,27,7,0,2,1,0,143614.01,0
3153,15762984,619,France,Male,48,2,0,2,1,0,151902.78,1
3154,15752628,682,France,Male,51,8,0,1,1,0,55775.84,1
3156,15614103,639,France,Male,32,2,0,2,1,1,168528.64,0
3157,15727198,730,France,Female,24,2,0,1,1,0,181490.42,1
3158,15732644,729,Spain,Female,29,7,0,2,1,0,36275.94,0
3159,15783338,531,France,Male,33,6,0,2,0,0,173516.71,0
3160,15754599,753,Germany,Male,56,4,85311.7,2,1,1,92888.52,0
3161,15789563,559,Germany,Male,44,2,129855.32,2,1,0,142548.33,0
3162,15704910,775,Spain,Male,32,1,0,2,1,0,187987.01,0
3163,15652069,593,Spain,Male,50,6,0,2,1,0,131097.9,1
3164,15592994,593,Spain,Male,54,3,0,1,1,1,161653.5,1
3165,15589949,815,France,Male,28,2,0,2,0,0,137898.57,0
3166,15686957,717,Germany,Male,39,1,103895.31,1,0,0,155879.57,1
3167,15700813,714,France,Male,35,3,0,2,0,0,149604.18,0
3168,15569430,733,Germany,Female,34,6,137936.94,1,0,1,51987.99,0
3169,15692631,584,France,Female,38,8,0,2,1,0,103799.77,0
3170,15692599,712,Germany,Male,40,6,132953.95,1,0,0,57553.02,0
3171,15585867,634,France,Male,29,2,0,1,1,0,173568.3,1
3172,15641183,705,Germany,Female,61,3,121581.56,1,1,0,75832.53,1
3173,15570990,679,France,Male,38,4,0,2,1,0,85891.02,0
3174,15672754,753,Germany,Male,22,7,134956.02,2,1,1,181461.46,0
3175,15601172,559,France,Male,38,9,131945.94,1,1,1,142331.85,0
3176,15740406,727,France,Male,33,0,0,2,1,1,141069.88,0
3177,15793322,683,France,Female,43,3,0,2,1,0,187811.71,0
3178,15774510,596,Germany,Male,40,9,141789.15,1,1,0,172646.88,0
3179,15680370,679,Spain,Male,32,4,0,2,0,0,46630.47,0
3180,15704081,726,France,Male,29,3,0,2,1,1,185561.89,0
3181,15640491,645,France,Male,34,5,131287.36,1,1,1,142754.71,0
3182,15682890,577,Spain,Male,35,10,0,1,0,0,72876.43,0
3183,15763613,643,France,Male,30,9,0,2,1,0,24113.91,0
3184,15691792,532,France,Male,48,8,0,1,1,0,56784.11,1
3185,15753820,633,France,Male,36,5,101438,1,0,1,164741.81,0
3186,15792228,719,France,Male,41,3,0,1,1,1,166423.66,0
3187,15753831,712,France,Female,36,10,0,1,1,1,160532.88,1
3188,15656426,633,France,Female,41,1,131563.88,1,1,0,81441.29,0
3189,15602456,633,Germany,Male,30,7,121461.87,2,0,0,102628.98,0
3190,15581893,642,Germany,Female,42,2,129847.75,1,1,0,57517.71,1
3191,15705890,611,Germany,Male,55,5,137843.8,1,1,1,94873.5,1
3192,15591724,850,France,Male,52,0,0,3,1,0,158064.75,1
3193,15797081,680,Spain,Female,30,6,0,2,1,1,104902.68,0
3194,15692991,710,Spain,Male,34,1,0,2,1,1,143859.66,0
3195,15800061,757,France,Male,46,7,101993.12,1,1,0,172665.21,0
3196,15691823,479,France,Male,33,9,0,2,1,1,148580.12,0
3197,15614215,769,Spain,Female,34,5,127864.4,1,1,0,167810.26,0
3198,15756820,656,Germany,Male,44,6,137936.94,1,1,1,163216.48,0
3199,15791769,681,France,Female,41,10,141037.56,1,1,1,59374.82,1
3200,15802501,584,France,Female,36,8,0,1,1,1,62390.59,0
3201,15623989,592,France,Male,39,2,119009.57,1,1,1,136497.28,0
3202,15641183,609,Germany,Male,28,8,123322.15,1,1,1,141533.19,0
3203,15749693,545,France,Male,29,6,122529.15,1,1,1,176730.02,0
3204,15628558,850,Spain,Female,34,5,142557.11,1,1,1,122284.38,0
3205,15752578,605,Spain,Female,36,9,0,1,1,0,93629.66,0
3207,15753362,637,France,Male,34,8,0,2,1,0,180553.48,0
3208,15624995,579,Spain,Male,21,7,0,2,0,0,141756.32,0
3209,15788686,627,France,Female,47,7,169312.13,1,1,1,64815.05,0
3210,15704583,605,France,Female,29,9,134032.06,1,0,1,163550.58,0
3211,15585853,599,Germany,Female,41,5,131513.87,1,1,0,71173.64,1
3212,15775206,757,France,Female,38,7,0,2,1,0,123882.73,0
3213,15794868,675,France,Male,35,0,0,2,0,1,65720.92,0
3214,15771543,599,Spain,Male,34,2,0,2,0,0,131804.86,0
3215,15670584,663,France,Female,33,7,0,2,1,1,84484.2,0
3216,15738588,739,France,Female,35,6,0,2,0,1,140189.72,0
3217,15587066,619,France,Male,45,3,0,1,0,1,152880.05,1
3218,15656822,634,Germany,Male,36,1,128743.55,1,0,0,51554.58,0
3219,15633260,461,France,Male,41,6,0,2,1,0,161889.63,0
3221,15612140,617,France,Male,33,7,0,2,1,0,117622.8,0
3222,15790782,558,Spain,Female,41,0,0,1,0,0,173629.78,0
3223,15728167,581,France,Male,32,6,99806.85,1,1,0,47848.76,0
3224,15775203,647,Germany,Female,37,8,83714.41,1,1,0,12096.61,1
3225,15750055,559,France,Male,43,3,0,2,1,1,107787.42,0
3226,15642655,709,France,Male,37,5,0,1,0,1,166650.32,1
3228,15720371,793,France,Female,32,6,0,2,0,1,80189.1,0
3229,15574910,846,France,Male,34,2,0,2,1,0,53584.03,0
3230,15579566,772,Germany,Male,50,3,140576.11,1,1,0,121232.51,1
3233,15732432,605,France,Male,37,2,0,2,0,1,158054.49,0
3234,15772601,691,France,Female,47,9,0,2,1,0,107876.2,1
3235,15737509,726,France,Male,47,7,0,1,0,1,120107.1,1
3236,15682454,604,France,Male,33,2,0,2,0,1,116467.35,0
3238,15806447,810,France,Female,71,8,0,2,1,1,95583.45,0
3239,15662758,849,France,Female,39,5,0,2,1,1,133020.9,0
3240,15600173,611,France,Female,36,8,0,2,0,1,141069.88,0
3241,15727177,632,Spain,Female,35,8,0,2,0,0,134410.53,0
3242,15782311,683,France,Female,59,1,0,1,1,1,156903.44,1
3243,15696859,543,Germany,Male,39,2,94486.47,1,0,1,176903.35,1
3244,15691871,748,Germany,Male,63,5,135071.12,1,1,0,114951.42,1
3245,15681081,653,France,Female,41,0,0,2,0,1,131834.75,0
3247,15712596,693,Spain,Female,45,4,0,1,1,0,158527.56,1
3248,15775797,651,Spain,Female,37,8,0,2,1,0,123882.73,0
3249,15649024,581,France,Female,59,4,0,1,1,1,139537.43,1
3250,15796790,644,France,Female,40,1,102936.72,1,1,1,117523.41,1
3251,15723774,706,France,Female,25,3,0,2,0,0,147040.25,0
3252,15738166,684,Germany,Female,35,6,120962.13,2,0,0,48201.64,0
3253,15779581,681,France,Male,29,6,0,2,0,1,124071.71,0
3254,15791174,704,Germany,Male,45,7,142703.4,2,1,0,171345.02,0
3255,15573086,754,France,Male,33,6,0,2,0,1,169183.66,0
3256,15691861,712,Spain,Male,46,6,0,1,0,1,7861.68,0
3257,15768495,668,Germany,Male,51,9,121250.04,4,1,1,133692.88,1
3258,15792222,678,France,Female,71,2,0,2,0,1,159823.16,0
3260,15794549,583,France,Female,56,4,0,1,0,0,12761.16,1
3261,15652948,684,Spain,Male,35,0,0,1,1,1,159418.1,0
3262,15732265,738,France,Female,40,7,0,1,1,0,165562.84,1
3263,15691446,577,France,Female,33,5,0,2,1,0,164038.07,0
3265,15803801,695,Spain,Male,42,9,0,2,1,0,96832.82,0
3266,15593601,673,France,Female,37,4,121342.24,1,1,1,85421.48,0
3267,15794566,604,France,Male,31,3,0,2,1,1,141756.32,0
3268,15657537,838,France,Male,38,2,0,2,1,1,97468.44,0
3269,15709354,717,Spain,Female,43,7,0,1,1,1,45985.52,0
3270,15792646,594,Spain,Male,31,9,0,2,1,0,181718.73,0
3271,15778025,727,France,Male,39,8,0,2,1,0,131852.61,0
3273,15790235,633,France,Male,41,10,0,2,1,0,80178.54,0
3274,15683658,754,France,Male,38,9,146565.74,1,1,0,154598.56,0
3275,15726153,753,Spain,Male,32,2,0,2,1,1,122964.18,0
3276,15804052,624,Germany,Male,38,7,98899.91,2,0,1,91972.49,0
3277,15688876,590,France,Male,36,5,0,2,1,1,79792.3,0
3278,15587562,613,France,Female,32,2,0,2,1,1,172618.52,0
3279,15603319,850,Spain,Male,34,9,0,2,1,0,129826.89,0
3280,15604119,659,France,Male,39,7,139840.36,2,0,0,187811.71,0
3281,15664547,736,France,Female,50,3,80538.56,1,1,1,151925.25,1
3282,15638882,834,France,Female,37,4,0,2,1,1,96444.88,0
3283,15630349,715,France,Female,46,4,0,2,1,0,87822.14,0
3284,15748231,613,France,Male,35,5,120923.52,1,1,0,181224.56,0
3285,15758845,775,France,Female,55,2,0,1,1,1,71179.31,0
3286,15598884,667,Spain,Female,40,3,0,2,1,0,136028.97,0
3287,15621210,641,Germany,Male,50,6,79475.6,2,1,1,116466.19,0
3289,15689517,715,France,Male,37,0,0,2,0,0,171364.18,0
3291,15751180,653,Germany,Female,33,7,114427.86,1,1,0,96444.88,0
3292,15673578,711,France,Female,33,0,0,2,1,0,182224.14,0
3293,15720774,732,Germany,Female,35,3,125544,1,1,0,129964.94,0
3294,15664808,682,Spain,Female,28,2,0,2,1,1,85411.01,0
3295,15605835,653,Germany,Male,63,6,106425.75,1,0,0,87834.24,1
3296,15658969,645,France,Male,30,2,0,2,1,1,76614.06,0
3297,15756539,551,France,Male,36,3,0,2,1,1,175070.58,0
3298,15768006,705,Germany,Male,58,9,108862.76,1,1,1,176730.02,0
3299,15682528,677,Germany,Female,36,8,120731.39,1,1,0,187915.4,1
3300,15607314,573,France,Female,35,6,0,2,0,1,153917.54,0
3301,15745080,710,Spain,Male,46,1,0,1,0,0,138835.91,1
3302,15598883,603,France,Male,32,4,0,2,1,0,152843.53,0
3303,15578835,709,France,Male,36,1,0,2,1,0,97794.71,0
3304,15689322,562,France,Female,35,2,0,1,1,0,62347.71,0
3305,15684198,640,Germany,Male,45,5,91219.29,1,1,1,161671.15,1
3306,15751561,639,France,Male,41,2,0,2,1,1,167573.06,0
3307,15724684,671,France,Female,32,10,0,2,1,1,5552.37,0
3308,15772618,716,Spain,Male,39,4,145984.92,1,0,1,137537.19,1
3310,15724161,603,Spain,Male,36,3,0,2,1,1,138051.51,0
3311,15733883,714,France,Female,39,1,122793.96,2,1,1,125784.94,0
3312,15605918,639,France,Female,32,3,0,1,1,1,167066.95,1
3313,15642709,683,France,Female,50,4,79562.98,3,1,0,121681.19,1
3314,15806922,678,France,Male,45,8,0,2,1,0,91560.63,0
3316,15771855,640,France,Male,35,3,107739.97,2,0,0,48314,0
3317,15637315,676,Germany,Female,23,3,96798.79,2,1,1,182855.21,0
3318,15600813,587,France,Male,37,6,0,2,1,1,149614.61,0
3319,15589361,537,Spain,Female,44,1,0,1,0,0,131281.28,1
3320,15759537,747,France,Male,24,1,0,2,1,0,114448.77,0
3321,15791172,716,Germany,Female,55,2,107944.41,1,1,0,161811.23,1
3322,15789955,750,France,Male,44,4,0,2,1,1,123954.15,0
3323,15802483,732,France,Male,38,10,0,2,1,0,169952.82,0
3324,15650098,592,France,Female,42,6,0,2,1,1,163911.32,0
3325,15796460,714,Spain,Male,28,2,0,2,1,0,60906.12,0
3327,15776047,678,France,Male,23,8,0,2,1,1,141679.73,0
3328,15776824,775,France,Male,35,5,137851.31,1,1,0,163484.8,0
3329,15666884,678,Spain,Female,34,4,0,2,1,1,198269.08,0
3330,15721740,590,France,Male,32,1,0,2,1,1,180551.76,0
3332,15572390,576,France,Male,40,4,0,2,0,0,101274.67,0
3333,15751526,543,France,Female,33,6,0,2,1,1,25669.1,0
3334,15730673,611,France,Male,43,1,0,2,0,0,126336.72,0
3335,15731815,757,Spain,Male,45,8,0,2,1,0,136983.77,0
3336,15742272,586,France,Female,36,9,0,2,1,1,132719.8,0
3337,15643908,569,Spain,Male,30,0,0,1,1,1,121408.55,0
3338,15663917,746,Spain,Female,34,7,126679.69,1,1,0,65731.53,0
3339,15792679,641,France,Male,34,1,0,2,1,1,131734.97,0
3340,15768104,624,France,Female,50,2,0,2,1,1,81753.92,1
3341,15633854,637,France,Male,26,6,0,2,0,1,167984.61,0
3342,15589329,687,France,Male,36,2,161889.79,1,1,1,60972.84,0
3344,15777586,691,France,Female,47,2,0,2,0,0,187811.71,0
3345,15792360,731,Germany,Male,34,6,131355.3,1,1,0,91406.62,0
3346,15735388,648,Spain,Male,45,6,129855.72,1,1,0,172478.11,1
3347,15651280,758,France,Male,25,3,0,2,0,1,142963.29,0
3348,15743245,678,Spain,Male,44,8,93590.47,1,0,1,175749.36,0
3349,15707025,633,Spain,Female,56,1,0,2,1,0,479.54,1
3350,15782736,553,Spain,Female,31,3,0,2,1,0,86935.07,0
3352,15613141,661,France,Female,41,5,0,2,1,1,148814.54,0
3353,15791268,850,France,Female,40,8,0,2,1,0,168886.39,0
3354,15782231,619,Germany,Male,36,1,93716.72,1,1,0,59061.25,1
3355,15686696,498,Germany,Female,45,8,91621.69,2,1,1,132798.78,0
3356,15722072,651,France,Male,37,2,0,2,1,1,113645.4,0
3357,15720687,652,Spain,Female,43,5,0,1,1,1,114899.14,0
3358,15583848,562,France,Female,45,4,167795.6,1,1,0,174027.3,1
3359,15653037,645,Germany,Female,43,7,128843.67,2,1,1,179833.45,0
3360,15587562,737,France,Female,28,7,0,2,0,0,151822.66,0
3361,15584536,648,Germany,Male,42,1,146580.69,2,1,1,177737.06,0
3362,15749671,633,France,Male,37,1,0,2,0,1,143357.02,0
3363,15605534,587,Spain,Female,28,9,0,2,1,1,156529.44,0
3364,15692929,685,France,Male,34,1,0,2,1,0,55775.84,0
3366,15645496,769,France,Female,36,5,107553.33,2,1,1,78955.9,0
3367,15754537,721,France,Female,27,9,0,2,1,0,97939.4,0
3368,15638607,775,Spain,Male,33,8,0,1,0,0,111346.22,0
3369,15700854,712,Germany,Male,48,1,144757.21,1,1,0,134878.19,1
3370,15748649,775,France,Male,27,5,0,3,0,1,171457.06,0
3371,15690664,758,France,Female,44,5,0,3,1,0,151843.54,1
3372,15756538,644,France,Male,32,3,0,2,1,0,86786.41,0
3374,15761047,704,Germany,Male,37,9,154483.98,1,0,0,179631.85,0
3375,15742228,745,France,Male,48,4,102994.04,1,0,1,185541.2,0
3376,15643361,652,France,Female,44,4,0,1,1,0,158054.49,0
3378,15681174,673,Spain,Female,52,9,128808.65,1,1,0,174916.85,1
3379,15569266,653,France,Male,51,9,0,2,0,1,74854.97,0
3380,15776596,597,France,Male,38,0,0,2,1,0,112256.57,0
3381,15766896,709,France,Male,51,3,0,1,1,0,161579.85,1
3383,15589320,637,Germany,Female,37,9,127973.18,2,1,1,50368.87,0
3384,15603665,681,France,Male,43,4,99824.45,1,0,0,27758.37,0
3385,15804787,729,Germany,Male,42,5,98186.7,2,1,1,83056.22,0
3386,15794468,616,France,Female,34,3,0,2,0,1,62678.53,0
3387,15804862,651,Germany,Male,55,3,105317.73,1,1,0,132436.71,1
3388,15682533,644,France,Female,25,5,0,1,1,1,140937.97,0
3389,15607746,664,France,Male,34,2,120787.18,1,0,1,93536.38,0
3390,15757911,684,Germany,Female,65,3,116592.43,1,1,1,103737.97,1
3391,15735782,619,Spain,Female,34,10,0,2,1,0,152491.22,0
3392,15621433,594,France,Female,34,5,0,1,0,0,93336.3,0
3393,15788183,569,France,Female,49,1,0,3,1,0,187921.3,1
3394,15649858,663,Germany,Male,58,8,135910.01,1,1,1,149457.81,1
3396,15774155,663,Spain,Female,30,4,0,2,1,1,140134.43,0
3397,15697567,622,France,Female,38,5,0,1,1,1,86619.77,1
3398,15574369,735,France,Male,39,8,0,2,1,0,136491.72,0
3400,15794413,683,France,Male,28,6,0,2,1,0,127433.51,0
3401,15764174,646,France,Female,33,8,0,1,1,0,168043.6,0
3402,15571778,494,France,Female,36,2,0,2,0,1,170821.43,0
